央视频道,#genre#
香港卫视HKS,http://zhibo.hkstv.tv/livestream/mutfysrq.flv#http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8

卫视频道,#genre#
北京卫视 HD[1920*1080],http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226224/1.m3u8#http://cbnlive.cbchot.com/live/bjswsyth_1.m3u8?123#http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226160/1.m3u8#http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226367/1.m3u8#http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226436/1.m3u8#http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226441/1.m3u8
湖南卫视HD[1920*1080],http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226241/1.m3u8#http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226162/1.m3u8#http://cbnlive.cbchot.com/live/hnws_1_1.m3u8?123
广东卫视HD[1920*1080],http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226238/1.m3u8#http://cbnlive.cbchot.com/live/yt_guangdongweishi_h_1.m3u8?123#http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221225878/1.m3u8
深圳卫视HD[1920*1080],http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226245/1.m3u8#http://cbnlive.cbchot.com/live/yt_shenzhenweishi_h_1.m3u8#http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221225897/1.m3u8
东方卫视HD[1047*576],http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226161/1.m3u8#http://cbnlive.cbchot.com/live/yt_dongfangweihi_l_1.m3u8?123#http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226237/1.m3u8#http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226364/1.m3u8
四川卫视HD[1920*1080],http://cbnlive.cbchot.com/live/yt_sichuan_h_1.m3u8?123#http://scgctvshow.sctv.com/scgc/sctv1deu5453w/index.m3u8#http://39.134.65.87:80/PLTV/88888888/224/3221225497/index.m3u8#http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221225898/1.m3u8#http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226407/1.m3u8
重庆卫视,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221225904/1.m3u8#http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226337/1.m3u8
江西卫视HD[1920*1080],http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226243/1.m3u8#http://cbnlive.cbchot.com/live/ty_jiangxiweishi_h_1.m3u8?123#http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221225888/1.m3u8
江苏卫视HD[1920*1080],http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226242/1.m3u8#http://cbnlive.cbchot.com/live/yt_jiangsuweishi_h_1.m3u8?123#http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221225887/1.m3u8#http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226366/1.m3u8
浙江卫视,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226247/1.m3u8#http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221225903/1.m3u8#http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226365/1.m3u8
湖北卫视HD[1920*1080],http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226310/1.m3u8#http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226240/1.m3u8#http://cbnlive.cbchot.com/live/yt_hubei_h_1.m3u8?123#http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221225884/1.m3u8
安徽卫视HD[1920*1080],http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226223/1.m3u8#http://cbnlive.cbchot.com/live/yt_anhui_h_1.m3u8?123#http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221225873/1.m3u8
山东卫视HD[1920*1080],http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226308/1.m3u8#http://cbnlive.cbchot.com/live/yt_shandongweishi_h_1.m3u8#http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221225894/1.m3u8#http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226487/1.m3u8
天津卫视HD,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226246/1.m3u8#http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226244/1.m3u8#http://liveplay-kk.rtxapp.com/live/program/live/tjwshd/4000000/mnf.m3u8#http://cbnlive.cbchot.com/live/yt_tianjinweishi_h_1.m3u8?123#http://cbnlive.cbchot.com/live/yt_tianjinweishi_l_1.m3u8?123#http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221225899/1.m3u8
厦门卫视HD[720*540],http://223.110.245.145/ott.js.chinamobile.com/PLTV/3/224/3221226093/2.m3u8
海南卫视HD,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221225890/1.m3u8#http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226427/1.m3u8
河北卫视HD[1920*1080],http://cbnlive.cbchot.com/live/yt_henanweishi_h_1.m3u8?123#http://weblive.hebtv.com/live/hbws_bq/index.m3u8#http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221225881/1.m3u8#http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226409/1.m3u8
河南卫视[1024*576],http://cbnlive.cbchot.com/live/henanweishi_l_1.m3u8?123#http://cbnlive.cbchot.com/live/henanweishi_h_1.m3u8?123#http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221225882/1.m3u8
东南卫视HD[1920*1080],http://cbnlive.cbchot.com/live/yt_dongnan_h_1.m3u8?123#http://39.134.65.162/PLTV/88888888/224/3221225500/index.m3u8#http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221225876/1.m3u8
辽宁卫视HD[1920*1080],http://cbnlive.cbchot.com/live/ty_liaoningweishi_h_1.m3u8?123#http://112.17.40.140/PLTV/88888888/224/3221226148/index.m3u8#http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221225889/1.m3u8#http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226336/1.m3u8
黑龙江卫视HD[1920*1080],http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226239/1.m3u8#http://cbnlive.cbchot.com/live/yt_heilongjiangweishi_h_1.m3u8?123#http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221225883/1.m3u8
吉林卫视HD,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221225886/1.m3u8#http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226426/1.m3u8


贵州卫视HD,http://125.210.152.18:9090/live/GZWSHD_H265.m3u8#http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221225880/1.m3u8#http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226405/1.m3u8
云南卫视,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221225902/1.m3u8#http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226424/1.m3u8

广西卫视HDhttp://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221225879/1.m3u8#http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226408/1.m3u8
山西卫视,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221225895/1.m3u8#http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226410/1.m3u8
陕西卫视,http://112.17.40.140/PLTV/88888888/224/3221226177/index.m3u8#http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221225896/1.m3u8#http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226411/1.m3u8
甘肃卫视,http://223.110.245.141/ott.js.chinamobile.com/PLTV/3/224/3221225846/index.m3u8#http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221225877/1.m3u8#http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226414/1.m3u8
青海卫视,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221225893/1.m3u8#http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226412/1.m3u8
宁夏卫视,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221225892/1.m3u8#http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226413/1.m3u8
西藏卫视,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221225900/1.m3u8#http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226428/1.m3u8
新疆卫视,http://223.110.243.136:80/PLTV/3/224/3221225523/index.m3u8#http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221225901/1.m3u8#http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226422/1.m3u8
内蒙古卫视,http://39.134.65.162/PLTV/88888888/224/3221225577/index.m3u8#http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221225891/1.m3u8#http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226415/1.m3u8


北京,#genre#
北京卫视HD[1920*1080],http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226224/1.m3u8#http://cbnlive.cbchot.com/live/bjswsyth_1.m3u8?123#http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226160/1.m3u8#http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226436/1.m3u8#http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226441/1.m3u8
北京新闻HD[1920*1080],http://cbnlive.cbchot.com/live/bjxwyth_1.m3u8?123#http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226437/1.m3u8
北京影视HD[1920*1080],http://cbnlive.cbchot.com/live/bjysyth_1.m3u8?123#http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226433/1.m3u8#http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226486/1.m3u8
北京文艺HD[1920*1080],http://cbnlive.cbchot.com/live/bjwyyth_1.m3u8?123#http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226435/1.m3u8#http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226440/1.m3u8
北京科教[785*576],http://cbnlive.cbchot.com/live/yt_beijingkejiao_1.m3u8?123#http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226434/1.m3u8
北京青年[785*576],http://cbnlive.cbchot.com/live/yt_beijingqingnian_m_1.m3u8?123
北京冬奥纪实,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226438/1.m3u8
北京生活[785*576],http://cbnlive.cbchot.com/live/yt_beijingshenghuo_m_1.m3u8?123
北京财经[785*576],http://cbnlive.cbchot.com/live/yt_beijingcaijing_h_1.m3u8?123
北京少儿,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221225907/1.m3u8#http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226418/1.m3u8
北京IPTV 4K,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226550/1.m3u8
北京IPTV淘娱乐,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226551/1.m3u8
北京IPTV淘电影,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226552/1.m3u8
北京IPTV淘剧场,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226553/1.m3u8
北京IPTV淘BABY,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226554/1.m3u8

上海,#genre#
金鹰纪实HD[1920*1080],http://cbnlive.cbchot.com/live/yt_jinying_h_1.m3u8?123#http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221225906/1.m3u8
上海纪实HD[1920*1080],http://cbnlive.cbchot.com/live/yt_shanghaishiji_h_1.m3u8?123
上海哈哈炫动卫视,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221225909/1.m3u8#http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226421/1.m3u8
江苏优漫卡通,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221225910/1.m3u8#http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226420/1.m3u8

新闻速递[768*576],http://cbnlive.cbchot.com/live/xinwensuditest_1.m3u8?123
内蒙古少儿频道[1047*576],http://cbnlive.cbchot.com/live/neimengshaoer_h_1.m3u8?123
内蒙古文体娱乐[1047*576],http://cbnlive.cbchot.com/live/neimengwenti_h_1.m3u8?123

山东教育卫视,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221225908/1.m3u8#http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226419/1.m3u8

咪咕视频,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226400/1.m3u8
咪咕视频,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226372/1.m3u8
咪咕视频,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226373/1.m3u8
咪咕视频PP体育,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226399/1.m3u8#http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226377/1.m3u8
378号[1920*1080],http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226377/1.m3u8
379号[1920*1080],http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226378/1.m3u8
377号[1920*1080],http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226376/1.m3u8
376号[1920*1080],http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226375/1.m3u8
